ID_USER,USERNAME,ID_TWEET,TWEET_TEXT
2868087287,YouAreSoDumbbb,1400805172905918464,   I like Trump’s statement that if he lost the election we’d never see him again. What happened to that wo…
1066726365074874368,maureenpolitics,1400805173421690882,  Bigfoot flipping you off while riding the Loch Ness monster still more believable than Joe Biden winning the  election.
2841768852,waltgayle1,1400805174973591554,Totally agree 
981662716686405633,WwLlXu,1400805176936648706,"  Last year the socialists hailed Fauci as their savior. While China was covering up the origin of Wuhan flu, big tech &amp; MSM c…"
479285770,arpitbhtnagar,1400805177561468928,  It’s no more about paisa now but the nuisance value. What are you saving these scams… 
515981577,ann_marcial,1400805179465809920,"  When the USA threatens a country with a leftist government that it must have a ""free and fair election,"" what it really…"
920710279398338560,videocoven,1400805180707377152,  “Travis Bickle is no hero. I don’t care what your loser older brother tells you.”  I… 
1277602919613898752,EagleMauve,1400805181609189377,  Did you know that even a loser like  you can give me pleasure from just £ A Month? I'm so easily pleased .... Adopt A…
918950493187203072,Davieboy0906,1400805182141878274,"  Wife and I talking this morning and it struck us afresh, the enormity of it: the PLP actively worked to lose us a General…"
830138376087011329,WozvilleNation,1400805184004034565,  It’s just incredible to hear Joe Manchin &amp; Kyrsten Sinema say voting rights legislation needs bipartisan supermajority in Se…
1101237231187046401,TekStol,1400805185346322432,GOP asked undercover activist to 'recruit' the Proud Boys to interfere with the  election: report 
306347378,magical_trevor,1400805185539219464, The way that Jenna Ellis mocks the people fighting the hardest for election integrity does not help… 
172261201,Temiokufuwa,1400805185895780352,  Funny thing is Moghalu an Igbo man had ridiculous votes in the last Election.This same Igbo people Voted Atiku(A fulani…
780585252053921792,JoAnnBaldwin55,1400805186956935172,  Pence is still trying to thread the needle between supporting Trump and preparing his own  run. Trump voters are n…
1012475880248143873,Karrasamelia5,1400805187116322817,"  hey  Do you care if a server on your farm is funneling twitter user data, to influence the election withou…"
1337404475468886021,Jonatha98010643,1400805192807895044,  Insurrection Summer? We must be prepared for the worst.
2512404813,nlstephens55,1400805196498866176,democracy in danger. If the last election wasn't secure then your own win must be fraudulent as well. We should be… 
1222157494656688129,ZEphotographic,1400805197371252743,  Berman decision and defense reliance on disinformation conspiracy will make it harder for DOJ to round up a few Proud Bo…
1039847541980979200,magaxx00,1400805197249609745,"  Hi  Remember this: ""We've all got our doubts about the last election. I want to assure you, I share the co…"
1304016134459592704,thisisNomi,1400805198621200386,"Sis pls, you could barely take on Kris.."
714798179263221760,greycollision,1400805200277950464, You should probably shy away from the election integrity subject!
1066035607527317505,periverarealtor,1400805202903638019,"  Fraud vitiates all, that’s how!!  Null, void, start over.  New election."
1167901982625058816,BluNoMatterHOO,1400805203906076672,Of course he'll bitch about the election...because that's what his MAGAts want to hear. He has so actual thoughts o… 
817468610704773120,rjcdac,1400805205432754177,This is exactly why they stole the election and the  let them.
1315029786062991360,James67630511,1400805209077686275,  Election integrity is not voter suppression.Safe and secure elections are not racist.
705867977766219776,LGSoderlund1,1400805208863739908,  We have known for quite some time that #TrumpIsNotWell. But most  legislators are not delusional. Their promotion of the #…
16725737,PiscesStar7,1400805211828985862,"     Everyone knows it's not about election integrity, it's about making voting…"
951928420904198144,GeorgeComstoc12,1400805211946590209,Ex-President Psycho preparing for his next coup attempt in August. Impossible to comprehend— GQP feels he is thei… 
951008132,HersheSquirt,1400805215138426882,"  Dems,You're much better off pretending that no election took place in  and trying to avoid the subject altogether than…"
834893031866253313,dennisp101155,1400805215767392261,GOP attempting to prove there is a Santa Clause
3440001674,JRG417,1400805216107307011,  I think we are being trolled at this point
242414823,jebocanegra1,1400805216287666189,"The more America rejects Trump, the more Republicans cling to him, giving Dems a ' fighting chance "
932434057,SEinecke,1400805219500429317,  Pence is still trying to thread the needle between supporting Trump and preparing his own  run. Trump voters are n…
1124096354890985475,VeeM51999216,1400805222109388801,I read on twitter yesterday that PA decided not to do an audit. What gives?
301656286,MarieHyde,1400805223061413891,"Pence non-redeemable.Never want to see or hear from him again. Pence just another RINO  weak politican, no co… "
36649334,southroncross,1400805223610920964,  JUST IN : GOP chairman David Shafer called for full forensic election audit in Georgia.
1274008594854211586,MrsCookqueenco1,1400805224646733824, Sycophant and loser = Pence
594172297,JQDATA,1400805225561309194,  It’s just incredible to hear Joe Manchin &amp; Kyrsten Sinema say voting rights legislation needs bipartisan supermajority in Se…
1279918042584096768,taniamarques_,1400805226089791491, just because you’re a loser doesn’t mean u need to be mean 
49114738,roguerunner,1400805227775803397,"  The ""audit"" of  election results in Arizona, which is being run by a company without election experience that's led by…"
28754762,alcuinpapa,1400805228266491905,Just watched this. Good job   and  the congressman is nothing but a lilylivered ludicrous los… 
120852788,DavidIRamadan,1400805229042544652,Youngkin ran on “election integrity” and Critical Race Theory dog whistles. No amount of “floating” and no amount o… 
88700703,lmw1954,1400805230971920385,"  Trump's belief that he'll return to the White House this summer might be crazy, but his neo-insurrectionist wing is not…"
1355916642174251011,USHouseWatch,1400805231068340224," Since you can't count the dead for votes so easily, have you started counting the dead as employed???… "
17162143,pinkdogwood770,1400805232209244165, DJ is a loser. Always.Has to cheat to win. Like all losers do.
1238405902702698497,GravorKevin,1400805232741912576,"  they lack goodwill. They’re only committed to re-election, pleasing their political parties and creating generational wealth…"
4685096539,gwgillett,1400805234201579521,"  Good morning. It’s Friday, June ,  and we know who won the election."
2716890256,amagi_libertas,1400805235669487618, Anyone with a functioning brain/mind and is honest knows the Dems stole the election. The people insid… 
1159180770491191296,SaltyVarooka,1400805238999818246,"  Hi  Remember this: ""We've all got our doubts about the last election. I want to assure you, I share the co…"
1352058477019975680,JoanPadillo3,1400805239956017155,"  Come Election Day, remember the saying, ""Birds of the same feather, flock together"". If a candidate has a friendly tie…"
1425049928,stevepennick,1400805239956123652,"      Hi Karl, this photo was taken when we door knocked in Retford, Basse…"
701205800941912064,mass_ave,1400805241407295492,"  New voting restrictions across the South may seem a response to the  election, but its origins stem in part from the Supre…"
15075575,nmuldoon,1400805242162327553," and look, maybe reich doesn’t want trump to win, but we have the most important election in the hi… "
1243495891870375939,JudyLargo4,1400805242980245508,"  I think the words you were looking for, Mike Pence, were 'Fuck that guy, he almost got me killed, and shat all over ou…"
266653110,JimmytheHRA,1400805243500351491,  It’s just incredible to hear Joe Manchin &amp; Kyrsten Sinema say voting rights legislation needs bipartisan supermajority in Se…
1272899284351037442,vbsciacca,1400805244074930181,  JUST IN : GOP chairman David Shafer called for full forensic election audit in Georgia.
1214565466414485504,Fitness4Duty,1400805245895286784,  Insurrection Summer? We must be prepared for the worst. 
195104867,EdwardLCote,1400805246134329344,"  Ever since Nixon, the GOP has been a little bit hinky, but now it is devoid of principle and seeks only raw power  by any m…"
245911695,tfc92zx,1400805246285254657, I thought that when the election ended that the flood of mail from candidates asking for donations… 
1326155952719015938,LivingthePan,1400805246469873666,…..Jeennaa. c’mon now….Such elitism is why you have tribal politics.Yourself failed to make strong alleged   el… 
1188669391237464065,Daevology,1400805248265031682,"    You can think about the election whatever you want, but the… "
1354900621611200512,11111111Ghost,1400805249271709706,   [.. :]NEW - Facebook to stop exempting politicians special status protecting them…
87612386,csharpner,1400805249179426816,"  + publishings of fraud, cheating, incompetence, FOREIGN INTERFERENCE, and suspicious el… "
1369712038461796355,HabenGedenana,1400805250781569035,"It is not a fair &amp; free election when the Ethiopian Govt is actively committing #TigrayGenocide, ethnic cleansing i… "
1222992586358562821,hi0_0allison,1400805252178321410,  It’s just incredible to hear Joe Manchin &amp; Kyrsten Sinema say voting rights legislation needs bipartisan supermajority in Se…
2405981849,thoughts_curly,1400805252526489602, I get why he’s doing it....he is a loser.I don’t get why anyone would shell out $ to have a video of… 
1011581275851943938,CalFotini,1400805255038779399,"  Wife and I talking this morning and it struck us afresh, the enormity of it: the PLP actively worked to lose us a General…"
1364412373885411328,MaggieRasmusse2,1400805255911256071,  True story: MAGA golfer walks up to me at the club today.B: I heard you told the guys you won’t play golf with me coz you…
1686292909,RebeccaAnCampos,1400805257236475908,  important point from marc elias here 
2206125182,jr711rod,1400805257530204161,  TODAY-June  marks the  year anniversary of the arrest of heroic whistleblower Reality Winner who exposed the criminal…
228060856,danielahowells,1400805262584205315,  It’s just incredible to hear Joe Manchin &amp; Kyrsten Sinema say voting rights legislation needs bipartisan supermajority in Se…
1305082723548233729,sarkaripatrkar,1400805262806503425,"#AIRNewsExclusive | Interview with Sushil Chandra, Chief Election Commissioner, In #SPOTLIGHT tomorro… "
219266194,NAJ562,1400805263683227652,  Just wondering whether Margaret Hodge &amp; co reported this to  Asking for thousands of friends. I’m glad Ho…
973447815413338112,Elkanakipngeno,1400805263901347840,  The JCE was launched in August  as a standing committee to provide a sustainable mechanism to assist the Judiciary to…
53240096,Buffie882,1400805266589954055,"  When the origin of a deadly virus is suppressed by the gov't, mainstream media, scientists &amp; public health officials--for gaw…"
1729496526,naimzin91,1400805269240614913,Who the fuck do you think you are to dictate what people can and cannot consume? You dont consume alcohol and you w… 
1237144814027751428,Richym8905,1400805269676838914,  Could Republicans get over % of the Latino vote in the  presidential election?!
4257194179,wegetupstandup,1400805270444408841,"  “Proud boy Paul Gosar is a national embarrassment. I am in this race because those who betray our country, promote white sup…"
3134829814,luxconsul,1400805271195295752,"  Last year the socialists hailed Fauci as their savior. While China was covering up the origin of Wuhan flu, big tech &amp; MSM c…"
1537352035,Sheridan543,1400805271736180737,  Insurrection Summer? We must be prepared for the worst.
1367156869433724929,Ashenaf71898760,1400805272449282050,"  In a leaked audio by Kello media,  declared, to his party executive members, that he won the June , …"
107460232,ChaplainheArt,1400805274194173958,"  The GOP found a way to make money off of a failed election, the grift continues no matter who leads the party. #DemsUSA #DemV…"
1365120781324345349,axumelsa1,1400805274886316041,Int’l leaders must not only condemn  for the #TigrayGenocide but also for the upcoming… 
1325635513852768257,Wale0101,1400805275683151874,  Int’l leaders must not only condemn  for the #TigrayGenocide but also for the upcoming #ShamEthiopianElection. He…
151984079,blondraiderbabe,1400805280753979394,  Bigfoot flipping you off while riding the Loch Ness monster still more believable than Joe Biden winning the  election.
531923051,craddock123,1400805281177669644,Sidney Powell Blames Trump For Not Doing Enough To Steal The Election  via 
911959895871836162,Oddments63,1400805281328766976,  JUST IN : GOP chairman David Shafer called for full forensic election audit in Georgia.
21705504,middlechild91,1400805282373046273,  TODAY-June  marks the  year anniversary of the arrest of heroic whistleblower Reality Winner who exposed the criminal…
484153762,onemorecin2,1400805285254533122,  Insurrection Summer? We must be prepared for the worst.
1359311325441085444,NanaDawwg,1400805287037050882,  Congresswoman  how is preventing people from giving water to voters who wait in long lines because of li…
4644757823,deb7horses1,1400805287393648640,  Pence is still trying to thread the needle between supporting Trump and preparing his own  run. Trump voters are n…
1242497069056655360,CaslonRichard,1400805288127696897, One small step but at least it's in the right direction. DeJoy needs to be out of his job before the nex… 
1117965139,JEFFRIEVILLACRE,1400805289293664262,"  Joe Biden said today that white supremacy is the greatest threat to our homeland.No, that would be election integrity…"
1368209702,jalaynekuzma,1400805290602156033,"  Imagine living in a country in which the leader obtained power because of a hostile actor’s help, and, when they lost th…"
633204603,kateOnAir2021,1400805291722166272,"  GEORGIA: GOP Chairman David Shafer has just called for a forensic election audit in Georgia. He says, ""America cannot…"
1344283075249901569,curious_cat20,1400805292842098688,  Shadow cabinet at it now. This stuff is really calamitous  weeks out from a must win by-election. The Tories delivered…
709505963523502080,DebSheehan6,1400805293651529731,"Yes, and was all this done in conjunction with the deviant democrats just in time to steal an election? Wake up Woo… "
1137083164944490497,EmilyAssembly,1400805295622864901,"More than anyone, I know how much elected official endorsements can hurt—and how little they often actually mean.… "
290634419,venkat764672,1400805296281329674,  People will remember about priorities of This govt at the time of COVIDElection rallies and now privatisation #नि…
934288770349850624,odzzmusic,1400805297699045380,"  This is the painful truth, the Executive, Legislative and Judiciary are being headed by people from the same region, the Mt…"
3927738203,camillerigorg2,1400805299305553920,   years since #Malta went to the polls in the  general election. Read what  had to say   
27380088,valhan56,1400805299561369604,"#maga Please tell him, he is no longer President and he was the #WorstPresidentEver and will never be back in the W… "
886330411101470720,CopperSorrel,1400805301155090432,"  ""And then after you lose the election you do an audit in the states where you lost, and claim you won, even though dow…"
932434057,SEinecke,1400805301226459143,"  ""Don't know if we'll ever see eye to eye on that day, but I will always be proud of what we accomplished for the Ameri…"
4025552435,pleasesaveour,1400805301578829825," wackos does not a state make R who chairs the committee that handles election matters, said the chamb… "
1382599166308741126,TheDon04952721,1400805303466086407, I lost my father because no ventilator beds available in Bihar which was JDU govt responsibility please say… 
1384675329357320192,IWantAScotch,1400805308956545027,"Under the law, Fraud in the Inducement voids any contract.  Likewise, any Presidential Inauguration (which is a con… "
84763312,Goat_Lord,1400805310818787333,  Number of times that Mike Pence has publicly denounced fraud in the  election: Number of times that Mike Pence…
1396962513489743874,LoafRoth,1400805310919589889,  We found a YUGE loophole in our democracy when trump conspired with a foreign country to win the  election and even if…
1378143202465574914,BLABLA54133562,1400805311674343429, PS- I used to like her a lot initially but then I saw a lot of her psycho fans on this bird app. Kerem… 
1285274942028816387,gator926777709,1400805312278503427,  Insurrection Summer? We must be prepared for the worst.
2272300260,strujillo075,1400805314622988293,The Republican Party of New Mexico believes there is a legitimate reason for the low voter turnout they saw during… 
778845157,ehartman1975,1400805314778238979,  Youngkin ran on “election integrity” and Critical Race Theory dog whistles. No amount of “floating” and no amount of $s…
863121862842298377,rebelpost2ruth,1400805315873054720,  Why wouldn’t Trump’s Acting AG Jeff Rosen give Congress a direct answer on his communications with Trump on the insurrection?…
757592319637860353,Beenoutsideusa,1400805316602826758,"  I think the words you were looking for, Mike Pence, were 'Fuck that guy, he almost got me killed, and shat all over ou…"
1371135229587558401,PaulaCu49036222,1400805317940854788,"   Maybe we should start a recall petition for her to get her attention, as her seat isn't up for re-election u…"
270118850,DrizzleGawd,1400805319618482181,One thing this pandemic is doing is being a very subtle experiment for a UBI system. Wonder what the outcome is goi… 
1392882452415275012,Grard07854442,1400805320948125707,  Audit en Pennsylvanie ?
1397292317942374401,Shikuku54339634,1400805321136918536,"  Why and Raila knows this is the only moment he can enjoy, he's heading to retirement after… "
1363821250104221699,MeganAnn327,1400805322298691593,  Number of times that Mike Pence has publicly denounced fraud in the  election: Number of times that Mike Pence…
2189616030,divyeshkumar86,1400805327961006080,   June  + Tamiko Soros  wife met  Farmer protestHow to portray #Hindu terror again is key f…
148020988,tonykrapfl,1400805337402335234,    You don’t think the entire media would circle the wagons to hel… 
210725806,Lois1024,1400805338056511488,This is the single most awful attack on our Democracy. It is being sanctioned by our Republicunt party in Congress.… 
702963029521076224,pjlacasse22,1400805339667251200,  Insurrection Summer? We must be prepared for the worst.
4784950950,JimJanda52,1400805340849983490,  It’s just incredible to hear Joe Manchin &amp; Kyrsten Sinema say voting rights legislation needs bipartisan supermajority in Se…
1292662940299132929,LessonsLitery,1400805341600882694,  And a total loser.
2599840729,uPSDGMP,1400805341814833157,Who knew?
1959627157,JangoBunBun,1400805341936320515,  It's not an audit. Those have been done. It's an attempt to overthrow an election
21898113,resistsoldier,1400805342292938756, He is a loser.  He cant even run a blog.
95310591,aunderscorek,1400805343286882305,  True story: MAGA golfer walks up to me at the club today.B: I heard you told the guys you won’t play golf with me coz you…
2969405391,scheerenberger,1400805347758116871,"  I will take a certain amount of schadenfreude joy and drink champagne in his honor on September  :""Trump truly believe…"
872553879904411649,CarolMo38244849,1400805347804303363,"  WHEN Fauci gets hauled in front of Congress, he needs to be asked - under oath - when he knew that the Pfizer vaccine…"
1271274279934492673,frantruth,1400805349284749312,  JUST IN : GOP chairman David Shafer called for full forensic election audit in Georgia.
972581406042927105,benge_isabelle,1400805349603545089,"  Great work by American Patriots in Georgia, spearheaded by ⁦More than  Georgia Republicans urge Kemp to…"
1358149644212178945,WolduAdisu,1400805356658364418,"How can you hold a fair election while only allowing a privileged few to vote? By letting this to continue, the dem… "
123927034,kowloonsunday,1400805356775698438,  .....Because Pence wouldn’t overturn the election and install trump as king 
4490696662,billshoemaker21,1400805357665017857,  Republicans blame party's election fraud lies for lack of voter turnout for New Mexico special election
1286982423281127424,RedTuli03365802,1400805361058205700,   He’s very clear about his principles and when MPs and labour officials and the likes of hodge and Watson did it you…
1008103433822351360,HaveWeAllGoneM1,1400805361406279680,"""Must pass “as quickly as possible” before Parliament adjourns""....better get in. An election looms. We need total… "
32128705,pwtham11,1400805362509434882,"  ""And then after you lose the election you do an audit in the states where you lost, and claim you won, even though dow…"
1393591995642245122,Jagadee98817696,1400805365327949828,  Thank you so much  for the wishes and the support extended on the behalf of the government. 
437157451,BertAj1226,1400805366049411076,"  Happy Friday, everyone.Don’t worry, the corrupt unhinged loser isn’t coming back in August.#fridaymorning"
155214257,jadler1969,1400805368289243146,  Arizona-style is a very genteel way of saying fraudulent
732755657166888960,Denise_D_W,1400805370348589058,  I wrote an election-security book and even had a publisher. They just told me today that they can’t get it out until after…
1348830948629106692,Patrick81693112,1400805370512162824," Are you fucking kidding, you and your old white dinosaurs figured out that your platform sucks and t… "
1287873495649615872,MeowCat171YT,1400805370751336450,"  EVERYONE, VOTE, VOTE, VOTE. Vote for Freedom coaliton and also VOTE for ROYAL CHAOS PAY and LP candidates for senate.…"
290211049,anewliteblog,1400805371602690052,"  Minneapolis, it’s so important that we remember that everyone is up for re-election in November."
4510644922,RollTideRamJam,1400805372001239043,  TODAY-June  marks the  year anniversary of the arrest of heroic whistleblower Reality Winner who exposed the criminal…
3232186924,GigiLs88,1400805373594976259,  Number of times that Mike Pence has publicly denounced fraud in the  election: Number of times that Mike Pence…
2750574383,calidreamer47,1400805376455372804,Republican election misinformation scheme violates federal law: voting rights attorney  via 
422307981,txsmacky,1400805376707252229,"  Most of the things that were sold as ""conspiracy theories"" regarding the Chinese Virus, have turned out to be true.  We wer…"
46886273,charrispwd,1400805377952911361,  It’s just incredible to hear Joe Manchin &amp; Kyrsten Sinema say voting rights legislation needs bipartisan supermajority in Se…
727159591381905408,gerald96Chriss,1400805378678480907,  The JCE was launched in August  as a standing committee to provide a sustainable mechanism to assist the Judiciary to…
809810641,DrewBondi,1400805378867314688, Smells like LeBitch to me. With a hint of being a sore loser.
1093641763523383296,Makoyi6,1400805379479674887, Ndevana mucheka dzafa we only hear of them a few month before elections like Prof Mutambara and the l… 
2189219942,JonSokolow,1400805379953602566,  Heck yeah! Vote  this Tuesday!!!
1363507524754759681,AparnaAvipsita,1400805380402286593,  People will remember about priorities of This govt at the time of COVIDElection rallies and now privatisation #निजीकर…
873290594583547904,elibo_17,1400805380347793414,  They’ve obviously bussed in the postal vote fraud specialists to be so confident in a Brexit-voting constituency?
13964342,BFinnegan,1400805381958471683,"  “Even more remarkable than his stellar performance in the primaries (so far), Rasoul is a formidable general election candi…"
371076390,Garviell,1400805382558203911,  Alright I'll leave QAnon out of it if you leave out crazy Twitter leftists.Easiest… 
778674463239970817,paulewart23,1400805383879512065,  Shadow cabinet at it now. This stuff is really calamitous  weeks out from a must win by-election. The Tories delivered…
948737821262544901,sandeepkishore_,1400805385993216000,  Is he preparing for Uttar Pradesh Election ? 
878566261,JudithLaFleur,1400805390959276036,Amen
193272907,DanielMaithyaKE,1400805392037339143,  Chief Justice Martha Koome has gazetted the election of Justice Daniel Musinga as the President of the Court of Appeal. #…
1129607063200395271,TadeOKuuMushi,1400805393173938178," ...they had an election-- probably during one of the presidential elections... ' or '... and I voted Quisp, of course..."
3321563604,JZSamm,1400805393635282944,"  Didn't even wacko Fann, who got us into this mess, backtrack and say this wasn't about th… "
2258175611,LaurisOrozcoL,1400805394486792197,"  Esto me hizo la noche... el pendejo llego tarde, cuando la tia ya se había ido... jajajajajajajaja... así o mas loser?…"
904205356477292548,KikoCupcake,1400805395921309698,  this tip might save ur life: if ur at the beach and the water quickly rushes away from the shore DO NOT go towards it. it…
819019776844513280,5731965i,1400805397628264448,"  Georgia GOP meeting will test Kemp and Trump’s influenceGQP, THE PAY THAT STILL BACKS THE BIGGEST LOSER IN US HISTORY!T…"
973447815413338112,Elkanakipngeno,1400805400941891590,  Chief Justice Martha Koome has gazetted the election of Justice Daniel Musinga as the President of the Court of Appeal. #…
1378410267198033922,Patriot9791,1400805403617808384,  So Dr Frauchenstein has been running this operation since before  and the “bat virus” just happens to release -…
972151260458582016,cnoconut,1400805404100022281,  what’s up loser  
82583414,amish_tiwari,1400805404230131712,   Precise reason why congress is losing election every now and than... This is happen… 
1381626820504682501,Tanushr33612045,1400805405710688262,    You are just manipulating..one time delay was okay..our exams are postponed for third time..and el…
814042381,Mischxevous,1400805407942070274," -- As a compliment, Ryuichi ruffles his fluffy hair before grinning. ""Remember, our bet right? The loser… "
455499794,BetrCutlerLoose,1400805412052475904, Oh? Allow me... #Facebook Hit With Antitrust Violations in Europe After Contributing to… 
816679708104462336,738PeTey,1400805413679943686,  It’s just incredible to hear Joe Manchin &amp; Kyrsten Sinema say voting rights legislation needs bipartisan supermajority in Se…
198006777,joserod100,1400805414535630848,   “White Supremacy is our nation’s greatest threat.” — A crazy dumb old racist white guy with early-on-set demen…
54104660,wcable72,1400805414925586437,"  ""And then after you lose the election you do an audit in the states where you lost, and claim you won, even though dow…"
992448250010533888,chaloelikesthis,1400805418243444736, This is essentially the map of the election.
855485966,sschumacher5,1400805418675314692,  True story: MAGA golfer walks up to me at the club today.B: I heard you told the guys you won’t play golf with me coz you…
1193237769516019712,daved_alexander,1400805419300229126,"""The GOP needs to get its facts straight. Did Trump lose because he was wrongfully blamed and framed for bungling C… "
932213587107487745,AndreaCiannavei,1400805420805943299,"  NEW POD: Trump says he’ll be reinstated as President this August, and Democrats win big in a New Mexico special electio…"
3108759892,libertybelleatx,1400805421389131782," Respectfully, It would be great if you weren’t a total sellout. Yeah, you “fought super hard” after… "
4226692462,jourdainjud,1400805422920044546,"  When the origin of a deadly virus is suppressed by the gov't, mainstream media, scientists &amp; public health officials--for gaw…"
276197825,JdayNnight,1400805423158943746,  If you’re an actual FSU fan and hate James Blackman you’re a loser. Kid gave it everything he had every time he hit the fie…
827068694530387969,AlterfaxJ,1400805423624634370,"  ""With each potential report of a new 'fraudit' in some other state, the threat and risk picture grows larger,"" "
1330935657024393222,Jacquel05346769,1400805424014712834,"  When the origin of a deadly virus is suppressed by the gov't, mainstream media, scientists &amp; public health officials--for gaw…"
847620950950526978,JLogjumper,1400805424866250758, is a sellout loser.  Always has been.  #Facts
723642252401074176,taralovitt,1400805427122638849,  I see a lot of hyperventilating in media over Qanon but very little attention being paid to the vast number of Democrats who…
912083599557611521,joycworld,1400805430557880320,  Biden was illegally forced into office using unprecedented changes to voting laws under the guise of an emergency pandemi…
795617746486751232,PoshMichele,1400805431681892357,  Gov Greg Abbott threatens to cut off Democratic paychecks.
98665203,teeisme1,1400805433414127616,"  Hi  Remember this: ""We've all got our doubts about the last election. I want to assure you, I share the co…"
1283654955522498560,HarisAl96630692,1400805432998785027,  Who Gives Right To Israel to Make Election In Palestine....Shame On You....Israel Partheid State… 
3817492575,vietcon85,1400805436324995072,  Shadow cabinet at it now. This stuff is really calamitous  weeks out from a must win by-election. The Tories delivered…
820014675542806528,jbm32753,1400805437625311232,   This is bi-partisan when most of their constituents agree with the legislation.  
78962736,KAYLEEBURRIS,1400805442574598147,Republicans blame party's election fraud lies for lack of voter turnout for New Mexico special election 
806264231104540674,PamRobey1,1400805448480182272,  Just wondering whether Margaret Hodge &amp; co reported this to  Asking for thousands of friends. I’m glad Ho…
806909972252606464,iamMauriceW,1400805449583190021,This must pass
23872109,kimberlykeith,1400805449675456519,  A recording obtained by The New Yorker reveals how Koch operatives are trying to kill an election-reform bill that would kee…
470610984,sallyboy4,1400805451277557760,"  When the origin of a deadly virus is suppressed by the gov't, mainstream media, scientists &amp; public health officials--for gaw…"
2485528453,Rebecca73096602,1400805451550183428,"  Most of the things that were sold as ""conspiracy theories"" regarding the Chinese Virus, have turned out to be true.  We wer…"
285076545,OkieLibSherry,1400805453047685121,"  You reap what you sow, Republicans!The New Mexico GOP is blaming Republican voters who question the integrity of el…"
1034463821757390849,BrandonMartinM2,1400805453471289347,  episodes? I suppose that's to fill the local production quota. I hate the concept of The Biggest Lose… 
16041234,RawStory,1400805454633123844,The GOP’s election lies blew up in their faces during the New Mexico special election 
2952550176,LooneyStrait,1400805455975227394,    games is not nearly enough. This is about Scheifele loosing his temper and being a poor loser. Scheifele…
248273982,LisaHK111,1400805457632104459,  revision of the Electoral Count Act of  — the legislation that came out of the disputed  presidential election —…
938088488158793728,saleh97842960,1400805459972460547,The man to watch in the forthcoming   won't regret if you elect him.He is development mi… 
1343897367670624257,MaryCon54609312,1400805460891033603," No, he will get promoted. Consider the governors who put rona patients into nursing homes ( eugenics… "
1280543700750237696,aitcmadhusudan,1400805463369809928,  TMC has to win Tripura Assembly Election  in  by clear majority to increase the presence of the party in the count…
763755322800533506,BillWard60,1400805464686931968,  Just wondering whether Margaret Hodge &amp; co reported this to  Asking for thousands of friends. I’m glad Ho…
1330257681156890624,AnneMaija3,1400805465253056513,"  ""And then after you lose the election you do an audit in the states where you lost, and claim you won, even though dow…"
750344627635515392,connieg65014645,1400805465953472513,   Manchin and Sinema essentially invalidated Georgia electing two Democratic Senators. We STILL need two mo…
1360109030388101122,ParvatiSingh_,1400805466595225602,  Is he preparing for Uttar Pradesh Election ? 
3309619159,LadyDunn1967,1400805466968662023,  True story: MAGA golfer walks up to me at the club today.B: I heard you told the guys you won’t play golf with me coz you…
1626325842,DbAshby,1400805467153129472,  Republicans blame party's election fraud lies for lack of voter turnout for New Mexico special election 
1009049205837615105,ManCitySpa,1400805467471888389,"  Chelsea returned  tickets you but still decided to sit at home, hit the  minutes high… "
27073636,tonybanzai,1400805467962630145," Its also a state where we are supposed to believe that , registered Democrats stayed home during t… "
1093456148378849280,meeka65374107,1400805468382142464,  “Do whatever is necessary...in order to pass national voting and election administration standards that both guarantee the…
1274674521002389504,owen_zowen,1400805470693167111,"  If Trump’s acting AG did literally anything to support Trump’s efforts to overturn the election, the public needs to know. We…"
191574659,mwill68321,1400805473431875588,"  ""Don't know if we'll ever see eye to eye on that day, but I will always be proud of what we accomplished for the Ameri…"
16422590,forteka19,1400805473658490882,"  Not enough. st of all, Dem messaging sucks. They should be loudly combatting all / lies … "
1197970011647873027,be_magabhisa,1400805474031841280," Cause clearly akanayo, sungaze ukhulumele R that's even less than your bank charges, such a loser"
3294617063,lalapalozza,1400805474769965066,"  Ever since Nixon, the GOP has been a little bit hinky, but now it is devoid of principle and seeks only raw power  by any m…"
4842069425,PinehurstRare,1400805475122388993,"    Manchin doesn't run for re-election until .  By then, i… "
1368513097913102343,Sp30803156,1400805475382300674,  People will remember about priorities of This govt at the time of COVIDElection rallies and now privatisation #नि…
1307750049619881990,who_is_patna,1400805475952869384,  Y’all take a new level of accepting being a loser everyday on this app smh
1289562326056816643,leftistbrayden,1400805476296794115," I'm a massive political nerd to, I just have a low attention span, but to be fair, I was hardcore… "
550010708,Thomas_Drake1,1400805478364549123,  June . The day #RealityWinner was arrested  years ago after sharing information about foreign election interference w…
3201820994,RaushanKumar25,1400805478540595204,  People will remember about priorities of This govt at the time of COVIDElection rallies and now privatisation #नि…
1128257650528006144,aksm4349,1400805479153025024,  JUST IN : GOP chairman David Shafer called for full forensic election audit in Georgia.
4500028595,mahaveerPOOnia3,1400805479345840132,  Is he preparing for Uttar Pradesh Election ? 
499396686,hellaawkhawk,1400805486795104258,  It’s just incredible to hear Joe Manchin &amp; Kyrsten Sinema say voting rights legislation needs bipartisan supermajority in Se…
1963305084,boomerang_38,1400805486971195400,  Insurrection Summer? We must be prepared for the worst. 
788369731212443648,lmurrz,1400805487097139203,  There was next to no coverage of the GMB election because it didn't fit into a 'moderates vs Corbynite' spat narrative or as…
59929136,matthewchat,1400805489869344768,  important point from marc elias here  
